Code;TAS20;F1;F2;F3;Gender;Age;Card;T_Metaphors;T_ToM;T_FP;T_Interpret;T_Desc;T_Confussion;Text;Alex_A;Alex_B;Words;Sentences;Tokens;Tokens_Stop;Tokens_Stem;POS
af67553b2ca884d23497afdf7a2b10d8;36;14;10;12;1;45;13HM;0;1;0;1;0;0;Acaba de acuchillar a su amante y llora por su imperdonable acto infame. La muchacha buscaba un compañero, un esposo. Él solo un divertimento, una forma de aliviarse y algo de energía para lidiar con el tedio de un matrimonio agotado. Le decía que la quería y le gustaba verla ilusionada, aunque no fuera sincero. Creyó que podría seguir sin complicaciones mientras ella aguantase. Hasta que le confesó que esperaba un hijo y que él era el padre de la criatura.;0;0;81;7;['acaba', 'de', 'acuchillar', 'a', 'su', 'amante', 'y', 'llora', 'por', 'su', 'imperdonable', 'acto', 'infame', 'la', 'muchacha', 'buscaba', 'un', 'compañero', 'un', 'esposo', 'él', 'solo', 'un', 'divertimento', 'una', 'forma', 'de', 'aliviarse', 'y', 'algo', 'de', 'energía', 'para', 'lidiar', 'con', 'el', 'tedio', 'de', 'un', 'matrimonio', 'agotado', 'le', 'decía', 'que', 'la', 'quería', 'y', 'le', 'gustaba', 'verla', 'ilusionada', 'aunque', 'no', 'fuera', 'sincero', 'creyó', 'que', 'podría', 'seguir', 'sin', 'complicaciones', 'mientras', 'ella', 'aguantase', 'hasta', 'que', 'le', 'confesó', 'que', 'esperaba', 'un', 'hijo', 'y', 'que', 'él', 'era', 'el', 'padre', 'de', 'la', 'criatura'];['acaba', 'acuchillar', 'amante', 'llora', 'imperdonable', 'acto', 'infame', 'muchacha', 'buscaba', 'compañero', 'esposo', 'solo', 'divertimento', 'forma', 'aliviarse', 'energía', 'lidiar', 'tedio', 'matrimonio', 'agotado', 'decía', 'quería', 'gustaba', 'verla', 'ilusionada', 'aunque', 'sincero', 'creyó', 'podría', 'seguir', 'complicaciones', 'mientras', 'aguantase', 'confesó', 'esperaba', 'hijo', 'padre', 'criatura'];['acaba', 'acuchillar', 'amant', 'llora', 'imperdon', 'acto', 'infam', 'muchacha', 'buscaba', 'compañero', 'esposo', 'solo', 'divertimento', 'forma', 'aliviars', 'energía', 'lidiar', 'tedio', 'matrimonio', 'agotado', 'decía', 'quería', 'gustaba', 'verla', 'ilusionada', 'aunqu', 'sincero', 'creyó', 'podría', 'seguir', 'complicacion', 'mientra', 'aguantas', 'confesó', 'esperaba', 'hijo', 'padr', 'criatura'];[('acaba', 'AUX'), ('de', 'ADP'), ('acuchillar', 'VERB'), ('a', 'ADP'), ('su', 'DET'), ('amante', 'NOUN'), ('y', 'CCONJ'), ('llora', 'VERB'), ('por', 'ADP'), ('su', 'DET'), ('imperdonable', 'ADJ'), ('acto', 'NOUN'), ('infame.', 'PROPN'), ('la', 'DET'), ('muchacha', 'NOUN'), ('buscaba', 'VERB'), ('un', 'DET'), ('compañero,', 'NOUN'), ('un', 'DET'), ('esposo.', 'PROPN'), ('él', 'PRON'), ('solo', 'ADJ'), ('un', 'DET'), ('divertimento,', 'NUM'), ('una', 'DET'), ('forma', 'NOUN'), ('de', 'ADP'), ('aliviarse', 'NOUN'), ('y', 'CCONJ'), ('algo', 'PRON'), ('de', 'ADP'), ('energía', 'NOUN'), ('para', 'ADP'), ('lidiar', 'VERB'), ('con', 'ADP'), ('el', 'DET'), ('tedio', 'NOUN'), ('de', 'ADP'), ('un', 'DET'), ('matrimonio', 'NOUN'), ('agotado.', 'PROPN'), ('le', 'PRON'), ('decía', 'VERB'), ('que', 'SCONJ'), ('la', 'PRON'), ('quería', 'VERB'), ('y', 'CCONJ'), ('le', 'PRON'), ('gustaba', 'VERB'), ('verla', 'NOUN'), ('ilusionada,', 'ADJ'), ('aunque', 'SCONJ'), ('no', 'ADV'), ('fuera', 'AUX'), ('sincero.', 'PROPN'), ('creyó', 'VERB'), ('que', 'SCONJ'), ('podría', 'AUX'), ('seguir', 'VERB'), ('sin', 'ADP'), ('complicaciones', 'NOUN'), ('mientras', 'SCONJ'), ('ella', 'PRON'), ('aguantase.', 'VERB'), ('hasta', 'ADP'), ('que', 'SCONJ'), ('le', 'PRON'), ('confesó', 'VERB'), ('que', 'SCONJ'), ('esperaba', 'VERB'), ('un', 'DET'), ('hijo', 'NOUN'), ('y', 'CCONJ'), ('que', 'SCONJ'), ('él', 'PRON'), ('era', 'AUX'), ('el', 'DET'), ('padre', 'NOUN'), ('de', 'ADP'), ('la', 'DET'), ('criatura.', 'PROPN')]
a1daf288ddb3e28c7dfe08f82a467713;54;21;10;23;1;27;1;0;1;0;1;0;0;Es un chico que intenta estudiar y se está quedando dormido.;0;0;11;2;['es', 'un', 'chico', 'que', 'intenta', 'estudiar', 'y', 'se', 'está', 'quedando', 'dormido'];['chico', 'intenta', 'estudiar', 'quedando', 'dormido'];['chico', 'intenta', 'estudiar', 'quedando', 'dormido'];[('es', 'AUX'), ('un', 'DET'), ('chico', 'NOUN'), ('que', 'PRON'), ('intenta', 'VERB'), ('estudiar', 'VERB'), ('y', 'CCONJ'), ('se', 'PRON'), ('está', 'AUX'), ('quedando', 'VERB'), ('dormido.', 'PROPN')]
a1daf288ddb3e28c7dfe08f82a467713;54;21;10;23;1;27;9VH;0;0;0;1;0;0;Son hombres en el servicio militar, descansando en un prado.;0;0;10;2;['son', 'hombres', 'en', 'el', 'servicio', 'militar', 'descansando', 'en', 'un', 'prado'];['hombres', 'servicio', 'militar', 'descansando', 'prado'];['hombr', 'servicio', 'militar', 'descansando', 'prado'];[('son', 'AUX'), ('hombres', 'NOUN'), ('en', 'ADP'), ('el', 'DET'), ('servicio', 'NOUN'), ('militar,', 'PROPN'), ('descansando', 'VERB'), ('en', 'ADP'), ('un', 'DET'), ('prado.', 'NOUN')]
a1daf288ddb3e28c7dfe08f82a467713;54;21;10;23;1;27;13HM;0;0;0;1;0;0;El hombre se levanta a trabajar, mientras su amante se queda durmiendo en la cama.;0;0;15;2;['el', 'hombre', 'se', 'levanta', 'a', 'trabajar', 'mientras', 'su', 'amante', 'se', 'queda', 'durmiendo', 'en', 'la', 'cama'];['hombre', 'levanta', 'trabajar', 'mientras', 'amante', 'queda', 'durmiendo', 'cama'];['hombr', 'levanta', 'trabajar', 'mientra', 'amant', 'queda', 'durmiendo', 'cama'];[('el', 'DET'), ('hombre', 'NOUN'), ('se', 'PRON'), ('levanta', 'VERB'), ('a', 'ADP'), ('trabajar,', 'PROPN'), ('mientras', 'SCONJ'), ('su', 'DET'), ('amante', 'NOUN'), ('se', 'PRON'), ('queda', 'VERB'), ('durmiendo', 'VERB'), ('en', 'ADP'), ('la', 'DET'), ('cama.', 'PROPN')]
bb1599aefddc592c339f073d564b5d47;49;22;11;16;2;26;1;0;1;0;1;0;0;un niño que estaba cansado y aburrido de estar horas y horas tocando el violin, estaba deseoso de poder salir a jugar con sus amigos.;0;0;25;2;['un', 'niño', 'que', 'estaba', 'cansado', 'y', 'aburrido', 'de', 'estar', 'horas', 'y', 'horas', 'tocando', 'el', 'violin', 'estaba', 'deseoso', 'de', 'poder', 'salir', 'a', 'jugar', 'con', 'sus', 'amigos'];['niño', 'cansado', 'aburrido', 'horas', 'horas', 'tocando', 'violin', 'deseoso', 'poder', 'salir', 'jugar', 'amigos'];['niño', 'cansado', 'aburrido', 'hora', 'hora', 'tocando', 'violin', 'deseoso', 'poder', 'salir', 'jugar', 'amigo'];[('un', 'DET'), ('niño', 'NOUN'), ('que', 'PRON'), ('estaba', 'AUX'), ('cansado', 'ADJ'), ('y', 'CCONJ'), ('aburrido', 'ADJ'), ('de', 'ADP'), ('estar', 'AUX'), ('horas', 'NOUN'), ('y', 'CCONJ'), ('horas', 'NOUN'), ('tocando', 'VERB'), ('el', 'DET'), ('violin,', 'PROPN'), ('estaba', 'AUX'), ('deseoso', 'ADJ'), ('de', 'ADP'), ('poder', 'AUX'), ('salir', 'VERB'), ('a', 'ADP'), ('jugar', 'VERB'), ('con', 'ADP'), ('sus', 'DET'), ('amigos.', 'PROPN')]
bb1599aefddc592c339f073d564b5d47;49;22;11;16;2;26;9VH;0;1;0;1;0;0;un conjunto de campesinos que decidieron tomarse un descanso despues de su larga jornada, en un prado tranquilo y con un sol calido.;0;0;23;2;['un', 'conjunto', 'de', 'campesinos', 'que', 'decidieron', 'tomarse', 'un', 'descanso', 'despues', 'de', 'su', 'larga', 'jornada', 'en', 'un', 'prado', 'tranquilo', 'y', 'con', 'un', 'sol', 'calido'];['conjunto', 'campesinos', 'decidieron', 'tomarse', 'descanso', 'despues', 'larga', 'jornada', 'prado', 'tranquilo', 'sol', 'calido'];['conjunto', 'campesino', 'decidieron', 'tomars', 'descanso', 'despu', 'larga', 'jornada', 'prado', 'tranquilo', 'sol', 'calido'];[('un', 'DET'), ('conjunto', 'NOUN'), ('de', 'ADP'), ('campesinos', 'NOUN'), ('que', 'PRON'), ('decidieron', 'VERB'), ('tomarse', 'VERB'), ('un', 'DET'), ('descanso', 'NOUN'), ('despues', 'ADJ'), ('de', 'ADP'), ('su', 'DET'), ('larga', 'ADJ'), ('jornada,', 'NOUN'), ('en', 'ADP'), ('un', 'DET'), ('prado', 'NOUN'), ('tranquilo', 'ADJ'), ('y', 'CCONJ'), ('con', 'ADP'), ('un', 'DET'), ('sol', 'NOUN'), ('calido.', 'PROPN')]
bb1599aefddc592c339f073d564b5d47;49;22;11;16;2;26;11;0;0;0;1;0;0;una cascada encantada que llevaba agua sanadora a los pueblos mas cercanos. El agua era fria pero cristalina y curaba a todo ciudadano que la bebia.;0;0;26;3;['una', 'cascada', 'encantada', 'que', 'llevaba', 'agua', 'sanadora', 'a', 'los', 'pueblos', 'mas', 'cercanos', 'el', 'agua', 'era', 'fria', 'pero', 'cristalina', 'y', 'curaba', 'a', 'todo', 'ciudadano', 'que', 'la', 'bebia'];['cascada', 'encantada', 'llevaba', 'agua', 'sanadora', 'pueblos', 'mas', 'cercanos', 'agua', 'fria', 'cristalina', 'curaba', 'ciudadano', 'bebia'];['cascada', 'encantada', 'llevaba', 'agua', 'sanadora', 'pueblo', 'ma', 'cercano', 'agua', 'fria', 'cristalina', 'curaba', 'ciudadano', 'bebia'];[('una', 'DET'), ('cascada', 'NOUN'), ('encantada', 'ADJ'), ('que', 'PRON'), ('llevaba', 'VERB'), ('agua', 'NOUN'), ('sanadora', 'ADJ'), ('a', 'ADP'), ('los', 'DET'), ('pueblos', 'NOUN'), ('mas', 'ADV'), ('cercanos.', 'VERB'), ('el', 'DET'), ('agua', 'NOUN'), ('era', 'AUX'), ('fria', 'ADJ'), ('pero', 'CCONJ'), ('cristalina', 'ADJ'), ('y', 'CCONJ'), ('curaba', 'VERB'), ('a', 'ADP'), ('todo', 'DET'), ('ciudadano', 'NOUN'), ('que', 'PRON'), ('la', 'PRON'), ('bebia.', 'PROPN')]
bb1599aefddc592c339f073d564b5d47;49;22;11;16;2;26;13HM;0;1;0;1;0;0;un hombre lloraba la perdida de su mujer, la cual habia fallecido por una enfermedad. Se encontraba triste y solo ya que era la mujer de su vida.;0;0;28;3;['un', 'hombre', 'lloraba', 'la', 'perdida', 'de', 'su', 'mujer', 'la', 'cual', 'habia', 'fallecido', 'por', 'una', 'enfermedad', 'se', 'encontraba', 'triste', 'y', 'solo', 'ya', 'que', 'era', 'la', 'mujer', 'de', 'su', 'vida'];['hombre', 'lloraba', 'perdida', 'mujer', 'habia', 'fallecido', 'enfermedad', 'encontraba', 'triste', 'solo', 'mujer', 'vida'];['hombr', 'lloraba', 'perdida', 'mujer', 'habia', 'fallecido', 'enfermedad', 'encontraba', 'trist', 'solo', 'mujer', 'vida'];[('un', 'DET'), ('hombre', 'NOUN'), ('lloraba', 'VERB'), ('la', 'DET'), ('perdida', 'ADJ'), ('de', 'ADP'), ('su', 'DET'), ('mujer,', 'PROPN'), ('la', 'DET'), ('cual', 'PRON'), ('habia', 'VERB'), ('fallecido', 'ADJ'), ('por', 'ADP'), ('una', 'DET'), ('enfermedad.', 'PROPN'), ('se', 'PRON'), ('encontraba', 'VERB'), ('triste', 'ADJ'), ('y', 'CCONJ'), ('solo', 'ADJ'), ('ya', 'ADV'), ('que', 'SCONJ'), ('era', 'AUX'), ('la', 'DET'), ('mujer', 'NOUN'), ('de', 'ADP'), ('su', 'DET'), ('vida.', 'NOUN')]
8be28615e7bc96a67974ba0ee3c57aa0;45;14;12;19;1;36;9VH;0;0;0;1;0;0;Acurrucaítos con el sombrero que no entre ni gota de luz.;0;0;11;2;['acurrucaítos', 'con', 'el', 'sombrero', 'que', 'no', 'entre', 'ni', 'gota', 'de', 'luz'];['acurrucaítos', 'sombrero', 'gota', 'luz'];['acurrucaíto', 'sombrero', 'gota', 'luz'];[('acurrucaítos', 'NOUN'), ('con', 'ADP'), ('el', 'DET'), ('sombrero', 'NOUN'), ('que', 'PRON'), ('no', 'ADV'), ('entre', 'ADP'), ('ni', 'CCONJ'), ('gota', 'NOUN'), ('de', 'ADP'), ('luz.', 'NOUN')]
8be28615e7bc96a67974ba0ee3c57aa0;45;14;12;19;1;36;13HM;0;0;0;1;0;0;un soldado de Napoleón y Josefina.;0;0;6;2;['un', 'soldado', 'de', 'napoleón', 'y', 'josefina'];['soldado', 'napoleón', 'josefina'];['soldado', 'napoleón', 'josefina'];[('un', 'DET'), ('soldado', 'NOUN'), ('de', 'ADP'), ('napoleón', 'NOUN'), ('y', 'CCONJ'), ('josefina.', 'PROPN')]
2f052997edc3c005cc16cd263210f05f;69;22;20;27;1;38;1;0;1;0;1;0;0;un niño al que no le gustaba la música pero sus padres le obligaban a recibir clases de violín y el se sentia muy frustrado.;1;1;25;2;['un', 'niño', 'al', 'que', 'no', 'le', 'gustaba', 'la', 'música', 'pero', 'sus', 'padres', 'le', 'obligaban', 'a', 'recibir', 'clases', 'de', 'violín', 'y', 'el', 'se', 'sentia', 'muy', 'frustrado'];['niño', 'gustaba', 'música', 'padres', 'obligaban', 'recibir', 'clases', 'violín', 'sentia', 'frustrado'];['niño', 'gustaba', 'música', 'padr', 'obligaban', 'recibir', 'clase', 'violín', 'sentia', 'frustrado'];[('un', 'DET'), ('niño', 'NOUN'), ('al', 'ADP'), ('que', 'PRON'), ('no', 'ADV'), ('le', 'PRON'), ('gustaba', 'VERB'), ('la', 'DET'), ('música', 'NOUN'), ('pero', 'CCONJ'), ('sus', 'DET'), ('padres', 'NOUN'), ('le', 'PRON'), ('obligaban', 'VERB'), ('a', 'ADP'), ('recibir', 'VERB'), ('clases', 'NOUN'), ('de', 'ADP'), ('violín', 'NOUN'), ('y', 'CCONJ'), ('el', 'DET'), ('se', 'PRON'), ('sentia', 'VERB'), ('muy', 'ADV'), ('frustrado.', 'PROPN')]
2f052997edc3c005cc16cd263210f05f;69;22;20;27;1;38;9VH;0;1;0;1;0;0;un campesino que durante las horas de sol, dormia y descansaba, sus compañeros le llamaban holgazan, o que ellos no sabían era que en las horas frescasde la mañan y durante el atardecer, con las energías renovadas, realizaba el doble de trabajo que sus compañeros a plena luz del sol. Aunque escuchaba habladurias, el no le afectaba, porque era consciente de su buen hacer.;1;1;64;3;['un', 'campesino', 'que', 'durante', 'las', 'horas', 'de', 'sol', 'dormia', 'y', 'descansaba', 'sus', 'compañeros', 'le', 'llamaban', 'holgazan', 'o', 'que', 'ellos', 'no', 'sabían', 'era', 'que', 'en', 'las', 'horas', 'frescasde', 'la', 'mañan', 'y', 'durante', 'el', 'atardecer', 'con', 'las', 'energías', 'renovadas', 'realizaba', 'el', 'doble', 'de', 'trabajo', 'que', 'sus', 'compañeros', 'a', 'plena', 'luz', 'del', 'sol', 'aunque', 'escuchaba', 'habladurias', 'el', 'no', 'le', 'afectaba', 'porque', 'era', 'consciente', 'de', 'su', 'buen', 'hacer'];['campesino', 'horas', 'sol', 'dormia', 'descansaba', 'compañeros', 'llamaban', 'holgazan', 'sabían', 'horas', 'frescasde', 'mañan', 'atardecer', 'energías', 'renovadas', 'realizaba', 'doble', 'trabajo', 'compañeros', 'plena', 'luz', 'sol', 'aunque', 'escuchaba', 'habladurias', 'afectaba', 'consciente', 'buen', 'hacer'];['campesino', 'hora', 'sol', 'dormia', 'descansaba', 'compañero', 'llamaban', 'holgazan', 'sabían', 'hora', 'frescasd', 'mañan', 'atardec', 'energía', 'renovada', 'realizaba', 'dobl', 'trabajo', 'compañero', 'plena', 'luz', 'sol', 'aunqu', 'escuchaba', 'habladuria', 'afectaba', 'conscient', 'buen', 'hacer'];[('un', 'DET'), ('campesino', 'NOUN'), ('que', 'PRON'), ('durante', 'ADP'), ('las', 'DET'), ('horas', 'NOUN'), ('de', 'ADP'), ('sol,', 'NUM'), ('dormia', 'NOUN'), ('y', 'CCONJ'), ('descansaba,', 'ADP'), ('sus', 'DET'), ('compañeros', 'NOUN'), ('le', 'PRON'), ('llamaban', 'VERB'), ('holgazan,', 'PROPN'), ('o', 'CCONJ'), ('que', 'PRON'), ('ellos', 'PRON'), ('no', 'ADV'), ('sabían', 'VERB'), ('era', 'AUX'), ('que', 'SCONJ'), ('en', 'ADP'), ('las', 'DET'), ('horas', 'NOUN'), ('frescasde', 'VERB'), ('la', 'DET'), ('mañan', 'NOUN'), ('y', 'CCONJ'), ('durante', 'ADP'), ('el', 'DET'), ('atardecer,', 'NOUN'), ('con', 'ADP'), ('las', 'DET'), ('energías', 'NOUN'), ('renovadas,', 'ADJ'), ('realizaba', 'VERB'), ('el', 'DET'), ('doble', 'NOUN'), ('de', 'ADP'), ('trabajo', 'NOUN'), ('que', 'SCONJ'), ('sus', 'DET'), ('compañeros', 'NOUN'), ('a', 'ADP'), ('plena', 'ADJ'), ('luz', 'NOUN'), ('del', 'ADP'), ('sol.', 'NOUN'), ('aunque', 'SCONJ'), ('escuchaba', 'VERB'), ('habladurias,', 'AUX'), ('el', 'DET'), ('no', 'ADV'), ('le', 'PRON'), ('afectaba,', 'VERB'), ('porque', 'SCONJ'), ('era', 'AUX'), ('consciente', 'ADJ'), ('de', 'ADP'), ('su', 'DET'), ('buen', 'ADJ'), ('hacer.', 'NOUN')]
2f052997edc3c005cc16cd263210f05f;69;22;20;27;1;38;11;0;1;0;1;0;0;un lugar maravilloso, donde la mano del hombre nunca había llegado, la naturaleza se habia encargado de poner todo en su sitio, así todos  todos los elementos interactúaban y cooperaban entre sí para mantener y mejorar su habitat. Hasta que vino un hombre y decidió que queria vivir allí, lo primero que hizo fue matar unos cuantos arboles para construir su cabaña, eso hizo que el río se secara y murieran aves y peces, que quizas le hubiesen servido de alimento, y no solo a él sinoa otras especies, que al no encontrar ni hierb ni comida, fueron alejandose y desapareciendo, depues de que el hombre, sin ser consciente de el daño que habia hecho, un dia miro a su alrededor y vio que de aquel paraje no quedaba nada, le atribuyo a la mala suerte y le hecho la culpa a Dios, a los animales, al rio, pero nunca vio hacia si mismo.;1;1;154;3;['un', 'lugar', 'maravilloso', 'donde', 'la', 'mano', 'del', 'hombre', 'nunca', 'había', 'llegado', 'la', 'naturaleza', 'se', 'habia', 'encargado', 'de', 'poner', 'todo', 'en', 'su', 'sitio', 'así', 'todos', 'todos', 'los', 'elementos', 'interactúaban', 'y', 'cooperaban', 'entre', 'sí', 'para', 'mantener', 'y', 'mejorar', 'su', 'habitat', 'hasta', 'que', 'vino', 'un', 'hombre', 'y', 'decidió', 'que', 'queria', 'vivir', 'allí', 'lo', 'primero', 'que', 'hizo', 'fue', 'matar', 'unos', 'cuantos', 'arboles', 'para', 'construir', 'su', 'cabaña', 'eso', 'hizo', 'que', 'el', 'río', 'se', 'secara', 'y', 'murieran', 'aves', 'y', 'peces', 'que', 'quizas', 'le', 'hubiesen', 'servido', 'de', 'alimento', 'y', 'no', 'solo', 'a', 'él', 'sinoa', 'otras', 'especies', 'que', 'al', 'no', 'encontrar', 'ni', 'hierb', 'ni', 'comida', 'fueron', 'alejandose', 'y', 'desapareciendo', 'depues', 'de', 'que', 'el', 'hombre', 'sin', 'ser', 'consciente', 'de', 'el', 'daño', 'que', 'habia', 'hecho', 'un', 'dia', 'miro', 'a', 'su', 'alrededor', 'y', 'vio', 'que', 'de', 'aquel', 'paraje', 'no', 'quedaba', 'nada', 'le', 'atribuyo', 'a', 'la', 'mala', 'suerte', 'y', 'le', 'hecho', 'la', 'culpa', 'a', 'dios', 'a', 'los', 'animales', 'al', 'rio', 'pero', 'nunca', 'vio', 'hacia', 'si', 'mismo'];['lugar', 'maravilloso', 'mano', 'hombre', 'nunca', 'llegado', 'naturaleza', 'habia', 'encargado', 'poner', 'sitio', 'así', 'elementos', 'interactúaban', 'cooperaban', 'mantener', 'mejorar', 'habitat', 'vino', 'hombre', 'decidió', 'queria', 'vivir', 'allí', 'primero', 'hizo', 'matar', 'cuantos', 'arboles', 'construir', 'cabaña', 'hizo', 'río', 'secara', 'murieran', 'aves', 'peces', 'quizas', 'servido', 'alimento', 'solo', 'sinoa', 'especies', 'encontrar', 'hierb', 'comida', 'alejandose', 'desapareciendo', 'depues', 'hombre', 'ser', 'consciente', 'daño', 'habia', 'hecho', 'dia', 'miro', 'alrededor', 'vio', 'aquel', 'paraje', 'quedaba', 'atribuyo', 'mala', 'suerte', 'hecho', 'culpa', 'dios', 'animales', 'rio', 'nunca', 'vio', 'hacia', 'si', 'mismo'];['lugar', 'maravilloso', 'mano', 'hombr', 'nunca', 'llegado', 'naturaleza', 'habia', 'encargado', 'poner', 'sitio', 'así', 'elemento', 'interactúaban', 'cooperaban', 'manten', 'mejorar', 'habitat', 'vino', 'hombr', 'decidió', 'queria', 'vivir', 'allí', 'primero', 'hizo', 'matar', 'cuanto', 'arbol', 'construir', 'cabaña', 'hizo', 'río', 'secara', 'murieran', 'ave', 'pece', 'quiza', 'servido', 'alimento', 'solo', 'sinoa', 'especi', 'encontrar', 'hierb', 'comida', 'alejandos', 'desapareciendo', 'depu', 'hombr', 'ser', 'conscient', 'daño', 'habia', 'hecho', 'dia', 'miro', 'alrededor', 'vio', 'aquel', 'paraj', 'quedaba', 'atribuyo', 'mala', 'suert', 'hecho', 'culpa', 'dio', 'animal', 'rio', 'nunca', 'vio', 'hacia', 'si', 'mismo'];[('un', 'DET'), ('lugar', 'NOUN'), ('maravilloso,', 'PROPN'), ('donde', 'PRON'), ('la', 'DET'), ('mano', 'NOUN'), ('del', 'ADP'), ('hombre', 'NOUN'), ('nunca', 'ADV'), ('había', 'AUX'), ('llegado,', 'VERB'), ('la', 'DET'), ('naturaleza', 'NOUN'), ('se', 'PRON'), ('habia', 'VERB'), ('encargado', 'NOUN'), ('de', 'ADP'), ('poner', 'VERB'), ('todo', 'PRON'), ('en', 'ADP'), ('su', 'DET'), ('sitio,', 'NOUN'), ('así', 'ADV'), ('todos', 'PRON'), ('todos', 'PRON'), ('los', 'DET'), ('elementos', 'NOUN'), ('interactúaban', 'VERB'), ('y', 'CCONJ'), ('cooperaban', 'VERB'), ('entre', 'ADP'), ('sí', 'PRON'), ('para', 'ADP'), ('mantener', 'VERB'), ('y', 'CCONJ'), ('mejorar', 'VERB'), ('su', 'DET'), ('habitat.', 'NOUN'), ('hasta', 'ADP'), ('que', 'SCONJ'), ('vino', 'VERB'), ('un', 'DET'), ('hombre', 'NOUN'), ('y', 'CCONJ'), ('decidió', 'VERB'), ('que', 'SCONJ'), ('queria', 'VERB'), ('vivir', 'VERB'), ('allí,', 'PROPN'), ('lo', 'PRON'), ('primero', 'ADJ'), ('que', 'PRON'), ('hizo', 'VERB'), ('fue', 'AUX'), ('matar', 'VERB'), ('unos', 'DET'), ('cuantos', 'DET'), ('arboles', 'NOUN'), ('para', 'ADP'), ('construir', 'VERB'), ('su', 'DET'), ('cabaña,', 'NOUN'), ('eso', 'PRON'), ('hizo', 'VERB'), ('que', 'SCONJ'), ('el', 'DET'), ('río', 'NOUN'), ('se', 'PRON'), ('secara', 'VERB'), ('y', 'CCONJ'), ('murieran', 'VERB'), ('aves', 'NOUN'), ('y', 'CCONJ'), ('peces,', 'NOUN'), ('que', 'PRON'), ('quizas', 'VERB'), ('le', 'PRON'), ('hubiesen', 'AUX'), ('servido', 'VERB'), ('de', 'ADP'), ('alimento,', 'PROPN'), ('y', 'CCONJ'), ('no', 'PART'), ('solo', 'NOUN'), ('a', 'ADP'), ('él', 'PRON'), ('sinoa', 'VERB'), ('otras', 'DET'), ('especies,', 'NOUN'), ('que', 'PRON'), ('al', 'ADP'), ('no', 'ADV'), ('encontrar', 'VERB'), ('ni', 'CCONJ'), ('hierb', 'VERB'), ('ni', 'CCONJ'), ('comida,', 'PROPN'), ('fueron', 'AUX'), ('alejandose', 'VERB'), ('y', 'CCONJ'), ('desapareciendo,', 'PROPN'), ('depues', 'PROPN'), ('de', 'ADP'), ('que', 'SCONJ'), ('el', 'DET'), ('hombre,', 'NOUN'), ('sin', 'ADP'), ('ser', 'AUX'), ('consciente', 'ADJ'), ('de', 'ADP'), ('el', 'DET'), ('daño', 'NOUN'), ('que', 'PRON'), ('habia', 'VERB'), ('hecho,', 'PROPN'), ('un', 'DET'), ('dia', 'NOUN'), ('miro', 'VERB'), ('a', 'ADP'), ('su', 'DET'), ('alrededor', 'NOUN'), ('y', 'CCONJ'), ('vio', 'VERB'), ('que', 'SCONJ'), ('de', 'ADP'), ('aquel', 'DET'), ('paraje', 'NOUN'), ('no', 'ADV'), ('quedaba', 'VERB'), ('nada,', 'SCONJ'), ('le', 'PRON'), ('atribuyo', 'VERB'), ('a', 'ADP'), ('la', 'DET'), ('mala', 'ADJ'), ('suerte', 'NOUN'), ('y', 'CCONJ'), ('le', 'PRON'), ('hecho', 'VERB'), ('la', 'DET'), ('culpa', 'NOUN'), ('a', 'ADP'), ('dios,', 'PROPN'), ('a', 'ADP'), ('los', 'DET'), ('animales,', 'PROPN'), ('al', 'ADP'), ('rio,', 'PROPN'), ('pero', 'CCONJ'), ('nunca', 'ADV'), ('vio', 'VERB'), ('hacia', 'ADP'), ('si', 'SCONJ'), ('mismo.', 'PROPN')]
